site,length,At Sign,Forward Slashes,www Present,periods,dashes,underscores,number of digits,has ASCII
http://bigdogplanodesaude.com.br/ted/next3.php,46,0,4,0,2,0,0,0,0
https://techneai.com/secure/Chase2.html,39,0,4,0,1,0,0,0,0
https://techneai.com/secure/Chase1.html,39,0,4,0,1,0,0,0,0
http://www.grubbwaa4401.duckdns.org/,36,0,3,1,3,0,0,4,1
https://vibrant-bohr.172-245-184-106.plesk.page/p/59720/,56,0,5,2,3,4,0,12,2
https://confirmpayment.cf/,26,0,3,0,1,0,0,0,0
https://huletradgard.se/wp-includes/js/jcrop/cgi/BOfA/Validation/login.php?cmd=login_submit&id=baf57abc0f7e142617dc931872986473baf57abc0f7e142617dc931872986473&session=baf57abc0f7e142617dc931872986473baf57abc0f7e142617dc931872986473,232,0,9,4,1,0,0,0,4
https://rodrigofpoliveira.com/well-fargo-fresh-RD617-em-rout/em.html,68,0,4,0,1,0,0,0,0
https://www.authenticatingchase01.otzo.com/web/auth.php,55,0,4,1,3,0,0,2,1
http://achatlcl60.temp.swtest.ru/,33,0,3,1,3,0,0,2,1
https://achatlcl60.temp.swtest.ru/57295,39,0,3,1,3,0,0,2,1
https://wernerthemis0.com/dashboard/,36,0,4,1,1,0,0,1,1
https://wernerthemis0.com/dashboard,35,0,3,1,1,0,0,1,1
http://chachasure.com/50b/,26,0,4,1,1,0,0,0,1
http://chachasure.com/50b,25,0,3,1,1,0,0,0,1
https://objective-merkle.45-88-108-231.plesk.page/,50,0,3,1,3,4,0,10,1
http://gabungrupkatakbihzer.duckdns.org/,40,0,3,0,2,0,0,0,0
https://instagram-security.de/login.html,40,0,3,0,1,1,0,0,0
http://zerox.alwaysdata.net/9f0f5ecfdee6ded/region.php?particulier=,67,0,4,1,2,0,0,0,1
http://zerox.alwaysdata.net/b6bcb8408bd412b/region.php?particulier,66,0,4,1,2,0,0,0,1
https://7absolutes.com/tiopniom/index.html,42,0,4,0,1,0,0,1,0
https://nellasuaattenzionegentile.minogue.it/ce93243860dc6bf37bfb7657c0305507/,78,0,4,4,2,0,0,0,4
http://nellasuaattenzionegentile.minogue.it/ce93243860dc6bf37bfb7657c0305507,76,0,3,4,2,0,0,0,4
https://online-veiligheid.net/rabo-wereldpas/,45,0,4,0,1,1,0,0,0
https://philodox.in/wp-admin/sfex/sfexpress/cmd-login=18557d58fe20d5725d5811d015bf0053/?reff=zte5oti3mtm5ytu1mgm3otzhmmu2yzhlndfinjrlnwi=,137,0,7,4,1,0,0,0,4
http://philodox.in/wp-admin/sfex/sfexpress/cmd-login=18557d58fe20d5725d5811d015bf0053/?reff=zte5oti3mtm5ytu1mgm3otzhmmu2yzhlndfinjrlnwi=,136,0,7,4,1,0,0,0,4
http://vijmech.com/sp/clients/app.php,37,0,5,0,1,0,0,0,0
https://www.instagram-security.de/login.html,44,0,3,0,2,1,0,0,0
https://www.instagram-security.de/,34,0,3,0,2,1,0,0,0
https://consumer-45190ca4.web.app/login,39,0,3,1,2,1,0,6,1
http://vijmech.com/sp/clients/cc.php,36,0,5,0,1,0,0,0,0
https://recoverypagereport.co.vu/,33,0,3,0,2,0,0,0,0
https://online-veiligheid.net/ics-consultant/,45,0,4,0,1,1,0,0,0
https://security0229.000webhostapp.com/index3.html,50,0,3,4,2,0,0,7,4
https://indianvaastu.com/MTupdate/3.mtb.com_lastbornencode/W/,61,0,6,0,1,0,0,0,0
https://indianvaastu.com/MTupdate/3.mtb.com_lastbornencode/W,60,0,5,0,1,0,0,0,0
https://sdesk-perfect-neu.xyz/s/anmeldung.php?starten=HURXl45JMgkIxOiy,70,0,4,0,1,2,0,0,0
https://1kxcwd.cn/pc/,21,0,4,0,1,0,0,1,0
https://3z05dl.cn/pc/,21,0,4,1,1,0,0,3,1
https://1w2gzr.cn/pc/,21,0,4,0,1,0,0,2,0
https://0rppcm.cn/pc/,21,0,4,1,1,0,0,1,1
https://www.tiendaenlineacuero.online,37,0,2,0,2,0,0,0,0
https://sliethiuchorf115-so-net.xyz/,36,0,3,0,1,2,0,3,0
https://ajuda-stoneseguranca.com,32,0,2,0,1,1,0,0,0
http://throughsomestepstounlockpages.co.vu/,43,0,3,0,2,0,0,0,0
https://amazontuhsdcmnvs.xyz/,29,0,3,0,1,0,0,0,0
https://masbakso.000webhostapp.com/cmosts.html,46,0,3,3,2,0,0,3,3
https://interaketing.com/mellenium/index.php,44,0,4,0,1,0,0,0,0
https://allowmeweb.com/mellenium/index.php,42,0,4,0,1,0,0,0,0
https://offlinetip.com/mellenium/index.php,42,0,4,0,1,0,0,0,0
https://apenvironmentalscience.com/mellenium/index.php,54,0,4,0,1,0,0,0,0
https://amaoeu.mhuy3g.top,25,0,2,0,2,0,0,1,0
https://maxikidsrooms.com//wp-content/themes/29,47,0,6,0,1,0,0,0,0
https://botak55.000webhostapp.com/cmosts.html,45,0,3,3,2,0,0,5,3
https://amanzon.co.ip.hzsdxhgz.com.cn/,38,0,3,0,5,0,0,0,0
http://amanzon.co.ip.hzsdxhgz.com.cn/,37,0,3,0,5,0,0,0,0
http://user.activity-abuse-pagges.h9qptc91pa-gok67m55l652.p.runcloud.link/,74,0,3,0,5,3,0,10,0
http://user.info-pages-configuration.h9qptc91pa-gok67m55l652.p.runcloud.link/,77,0,3,0,5,3,0,10,0
http://user.mobile-pages-action-required.h9qptc91pa-gok67m55l652.p.runcloud.link/,81,0,3,0,5,4,0,10,0
http://htttps.pages-redirect-to-main.h9qptc91pa-gok67m55l652.p.runcloud.link,76,0,2,0,5,4,0,10,0
http://user.team-manage-checkpoint.h9qptc91pa-gok67m55l652.p.runcloud.link/,75,0,3,0,5,3,0,10,0
http://app-fb-ads-supports-page-confirmatlon.r2xrssjgca-gjy3mwpvv68q.p.runcloud.link/,85,0,3,0,4,6,0,4,0
http://app-fb-ads-support-page-confirmatlon.r2xrssjgca-gjy3mwpvv68q.p.runcloud.link/,84,0,3,0,4,6,0,4,0
http://app-fb-ads-security-page-app-confirmatlon.r2xrssjgca-gjy3mwpvv68q.p.runcloud.link/,89,0,3,0,4,7,0,4,0
http://app-fb-security-confirmatlon-you-page.r2xrssjgca-gjy3mwpvv68q.p.runcloud.link,84,0,2,0,4,6,0,4,0
https://bit.ly/3bhZfxh,22,0,3,0,1,0,0,0,0
https://reported-page-secure4261.000webhostapp.com/m.ibolie.html,64,0,3,3,2,2,0,7,3
https://ameozon.bvhvtmn.cn/,27,0,3,0,2,0,0,0,0
https://kel-landasanulinselatan.banjarbarukota.go.id/redirect.php,65,0,3,0,3,1,0,0,0
https://storage.googleapis.com/nre3nk3nk.appspot.com/dfghtgrf.html,66,0,4,0,2,0,0,0,0
https://www.bestsystem-au.xyz/fidd/,35,0,4,0,2,1,0,0,0
https://vaolinfoupdate.weebly.com/,34,0,3,0,2,0,0,0,0
https://aolmail20222.weebly.com,31,0,2,1,2,0,0,5,1
https://attnetbill.weebly.com/,30,0,3,0,2,0,0,0,0
https://etc-meisai.jp.kaixin098.shop/,37,0,3,1,3,1,0,3,1
http://helpss-scenterpages-noticesco.cf/,40,0,3,0,1,2,0,0,0
https://aatyahoo.weebly.com/,28,0,3,0,2,0,0,0,0
https://mercari.jp.no-replybz.com/,34,0,3,0,3,1,0,0,0
https://appeal-form-fb-copyright18274.web.app/appeal.html,57,0,3,0,2,3,0,5,0
https://appeal-form-fb-copyright18274.web.app/,46,0,3,0,2,3,0,5,0
https://appeal-form-fb-copyright18251.web.app/appeal.html,57,0,3,0,2,3,0,5,0
https://appeal-form-fb-copyright18251.web.app/,46,0,3,0,2,3,0,5,0
https://appeal-form-fb-copyright981725.web.app/appeal.html,58,0,3,0,2,3,0,6,0
https://appeal-form-fb-copyright981725.web.app/,47,0,3,0,2,3,0,6,0
https://paypay.ne.no-replybe.com/,33,0,3,0,3,1,0,0,0
https://remdeadk.weebly.com/,28,0,3,0,2,0,0,0,0
https://www.mercaril-jp.xyz/,28,0,3,0,2,1,0,0,0
https://teamforcecup.com/,25,0,3,0,1,0,0,0,0
https://pankokiswap-invest.com/,31,0,3,0,1,1,0,0,0
http://beetasusgris.blogspot.com/tek/giriş,42,0,4,0,2,0,0,0,0
http://maintenancehelpssupppportss.gq/,38,0,3,0,1,0,0,0,0
https://bussinespagelogapporved.co.vu/confirm-pages.php,55,0,3,0,2,0,0,0,0
https://growifnancial.org/,26,0,3,0,1,0,0,0,0
https://rakutenll.co.jjp.1oi.net/,33,0,3,0,4,0,0,1,0
https://llrakuten.co.jjp.t2w.net/,33,0,3,0,4,0,0,1,0
https://ameozon.qwjxtws.cn/,27,0,3,0,2,0,0,0,0
https://ex0dus-wallett.yahoosites.com/,38,0,3,1,2,1,0,1,1
https://acesso.esfera-resgate.digital/ikukpS2Jysvx54NVNmKN/[email protected],76,0,4,0,2,1,0,0,0
"https://dabiastore.com/wp-content/themes/swwQk/?key={random_letternumberuplow_5},email={email}",94,0,6,0,1,0,0,0,0
https://me2.do/GFp7FPC9,23,0,3,0,1,0,0,1,0
https://centromedicoviladomat.com/index.php?option=com_content&view=article&id=67,81,0,3,0,1,0,0,0,0
https://community.internalsservice.com/home,43,0,3,0,2,0,0,0,0
https://page.me2kk.com/r/ykWeuse,32,0,4,0,2,0,0,1,0
https://directanti-dropping.com/aso.php/VJDAikR,47,0,4,0,1,1,0,0,0
http://swap-pancake.xyz,23,0,2,0,1,1,0,0,0
https://validacadastropro.dynv6.net/cadastrolimite/index.php,60,0,4,0,2,0,0,1,0
http://ec2-18-223-100-250.us-east-2.compute.amazonaws.com/tk7q1287168/index.php,79,0,4,3,4,6,0,13,3
http://ec2-18-223-100-250.us-east-2.compute.amazonaws.com/tk7q1287168/,70,0,4,3,4,6,0,13,3
https://validacadastropro.dynv6.net/cadastrolimite/,51,0,4,0,2,0,0,1,0
https://correos-entrega-pago-online.com/ES012487633154521/Redsys.html,69,0,4,1,1,3,0,0,1
https://irs-gov-tax.returns-confirmation.com/home,49,0,3,0,2,3,0,0,0
https://amanzon.co.ip.dayouzi.com.cn/,37,0,3,0,5,0,0,0,0
http://amanzon.co.ip.dayouzi.com.cn/,36,0,3,0,5,0,0,0,0
https://second.servepics.com/[email protected],46,0,3,0,2,0,0,0,0
https://correos-entrega-pago-online.com/ES012487633154521/Seleccione_medio_de_pago.php,86,0,4,1,1,3,0,0,1
https://correos-entrega-pago-online.com/ES012487633154521/,58,0,4,1,1,3,0,0,1
https://lrakuten.co.jop.givis.net/,34,0,3,0,4,0,0,0,0
https://marithimestical.nerdpol.ovh/nxaaccs/malxcn/#@yorku.ca,61,1,5,0,2,0,0,0,0
https://ameozon.doacnhg.cn/,27,0,3,0,2,0,0,0,0
https://rrakuten.co.ip.netxp.net/,33,0,3,0,4,0,0,0,0
https://casasuperior.weebly.com/,32,0,3,0,2,0,0,0,0
https://pacnakeswap.com/,24,0,3,0,1,0,0,0,0
http://pacnakeswap.com,22,0,2,0,1,0,0,0,0
https://www.awss-jp.com/,24,0,3,0,2,1,0,0,0
https://www-etc97.serviceicu-acczxonjp.shop/,44,0,3,0,2,2,0,2,0
https://mena.servequake.com/[email protected],45,0,3,0,2,0,0,0,0
https://llrakuten.co.jp.gzez.net.cn/,36,0,3,0,5,0,0,0,0
https://www.nttcom.info.2z-o.top/,33,0,3,0,4,1,0,1,0
https://rakutenll.co.jjp.sts-ag.net/,36,0,3,0,4,1,0,0,0
http://amazon.jlmtrjxm.cn/,26,0,3,0,2,0,0,0,0
https://needs.servepics.com/[email protected],45,0,3,0,2,0,0,0,0
https://ameozon.cqitjjk.cn/,27,0,3,0,2,0,0,0,0
https://attmaildgvz.weebly.com/,31,0,3,0,2,0,0,0,0
https://dinates.servemp3.com/[email protected],46,0,3,0,2,0,0,1,0
https://covered.serveirc.com/[email protected],46,0,3,0,2,0,0,0,0
https://attscnxxxdddx.weebly.com/,33,0,3,0,2,0,0,0,0
https://www.ntt-news-info.8p-2.top/,35,0,3,0,3,3,0,2,0
https://ameozon.opnhohy.cn/,27,0,3,0,2,0,0,0,0
https://paypal-caseid6318.com/users/userID-86831/season.php?country.x=e005faa75a2e52351ec2d0b9d9fbcd6be005faa75a2e52351ec2d0b9d9fbcd6b,134,0,5,6,1,1,0,4,6
https://sdesk-perfect-neu.xyz/s/anmeldung.php?starten=HURXl45JMgkIxOiyup6GNEw0h7PWqz&shufflUri?=GCI0j9VF5Mny6P31XzfS,116,0,4,2,1,2,0,0,2
https://post-ch-de.id-1110.icu/de/info,38,0,4,1,2,3,0,4,1
http://popsl.giggyyt.ch/,24,0,3,0,2,0,0,0,0
http://ec2-52-214-206-13.eu-west-1.compute.amazonaws.com/,57,0,3,1,4,6,0,12,1
https://ameozon.lxkdpxg.cn/,27,0,3,0,2,0,0,0,0
https://souravtech.com/MTBANKUPDATE/3.mtb.com_lastbornencode/index.php,70,0,5,0,1,0,0,0,0
https://amanzon.co.ip.qibeipay.com.cn/,38,0,3,0,5,0,0,0,0
http://amanzon.co.ip.qibeipay.com.cn/,37,0,3,0,5,0,0,0,0
http://olx.id-safety.live/?get&track_id=37746210,48,0,3,1,2,1,0,0,1
https://olx.id-safety.live/?get&track_id=37746210,49,0,3,1,2,1,0,0,1
https://systemtt.trackitemzz.xyz/fr/ips/?p=200&cep=xcJg76_eliqxASydFhI6czJOsCmY0gewVymiwdVPjkR4_lVjFiwX-kxiZ3zq1wtRcSLPEgmusXZFx6LKMd6XOyI-XJNQlRXhQzxqsfJVi3d59La3NAIPWldI97fO1L3HY0rTvxnBPyK-Zza7x9tkputoZVYPZNIaub8qGrMxfkiL4MJaQ4VMX2EyH3ewBM2jB3GLo9As5Rkx-NnMc4xBJl3GsBley0afpu4-XjfIsWusOkHdVLeoFoUxfifXQoucsmjhVhUvS87xVDazDuEW7ZsuU-BzB2DtRmzT_oQ6SKdWHNJGQOshto3zwL2Lo4qY5gHuHrZwzM2C1o_stv-Ea42tU4TQhWfKTqV6wDkgKcCkVa_pJMCjMvMXIl5wnI8KV60ULDIleUwSIMMmJaSLQD69i3Kp6yIL6w-CH3NpbEjiJYxtAuqDTOGH1Mq_Y2peI1TScBbU08dBBeAN7Evm5A&lptoken=169835f9441f62f8070c&click_id=BibRzxc&var2=&var3=S617A8446261FA&var4=&var5=1&var6=&var7=&var8=&var9=33620301605&var10=,648,0,5,13,2,0,0,0,13
https://whinburyhillequestrian.com.au/fonts/yat/login.php,57,0,5,0,2,0,0,0,0
https://adequate-immobilier.fr/tracking.php,43,0,3,0,1,1,0,0,0
https://trevela.000webhostapp.com/,34,0,3,3,2,0,0,3,3
https://super-charge-2021.000webhostapp.com/,44,0,3,4,2,2,0,7,4
https://relaisboncoin.000webhostapp.com/,40,0,3,3,2,0,0,3,3
https://ameozon.ayeroto.cn/,27,0,3,0,2,0,0,0,0
https://reglemntlebcoinfr.000webhostapp.com/,44,0,3,3,2,0,0,3,3
https://www.co.jp.woatd.cn/,27,0,3,0,4,0,0,0,0
https://ameozon.atkbgxa.cn/,27,0,3,0,2,0,0,0,0
https://amanzn.co.jp.ocxybad.cn/new_bgc/cell_padding.php,56,0,4,0,4,0,0,0,0
https://amanzn.co.jp.ov2nvh6.cn/,32,0,3,0,4,0,0,2,0
https://ameozon.wpcreex.cn/,27,0,3,0,2,0,0,0,0
http://diginto.org/css/servlet/components/authenticate/,55,0,7,0,1,0,0,0,0
http://panikaekasvvop.fimanosit.organizationchanger.pagedemo.co/,64,0,3,0,4,0,0,0,0
https://d16hdrba6dusey.clouldfront.net/,39,0,3,0,2,0,0,3,0
https://www.co.jp.nhgdks.cn/,28,0,3,0,4,0,0,0,0
https://ameozon.tnkssvw.cn/,27,0,3,0,2,0,0,0,0
