site,form,method=post,method=get,script,javascripts,iframe,applet,frame,type=submit,email,password,button,length,At Sign,Forward Slashes,www Present,periods,dashes,underscores,number of digits,has ASCII,valid
https://www.02-bundle-renewed.com/Login/index?id=8def37019481f7842dd9ae6352a5df5f8def37019481f7842dd9ae6352a5df5f&amp;session=8def37019481f7842dd9ae6352a5df5f8def37019481f7842dd9ae6352a5df5f,5,0,0,26,20,2,0,0,4,3,19,4,190,0,4,8,2,2,0,2,5,1
https://www.02-bundle-renewed.com/Login/index?id=11457ad9f9997e41713026e76cd5750a11457ad9f9997e41713026e76cd5750a&amp;session=11457ad9f9997e41713026e76cd5750a11457ad9f9997e41713026e76cd5750a,5,0,0,26,20,2,0,0,4,3,19,4,190,0,4,16,2,2,0,2,9,1
https://sbs-siebanlagen.de/hyp.de/Com/loadiing.html?id=300000716523000091,1,0,0,12,24,0,0,0,0,20,10,0,73,0,5,9,1,1,0,0,9,1
https://s3.ap-northeast-1.amazonaws.com/share-point863279.79823acesss8637doc7329831210file8732.com/index%20(11).html?dg=pkulkarni@zogenix.com,4,0,0,2,9,0,0,0,37,25,32,0,141,1,4,2,3,2,0,2,2,1
https://kotharibd.com/amanda/office/login.php,0,0,0,2,1,0,0,0,0,0,0,0,45,0,5,0,1,0,0,0,0,1
https://helindo.id/dirkt.raif/629d276c684d509bd1f1159feb5f56df/,1,0,0,11,7,0,0,0,1,0,4,4,63,0,5,1,1,0,0,0,1,1
https://helindo.id/dirkt.raif/629d276c684d509bd1f1159feb5f56df,1,0,0,11,7,0,0,0,1,0,4,4,62,0,4,1,1,0,0,0,1,1
https://effonindia.com/wp-admin/lmosta/clients/cc.php?verification,1,0,0,7,5,0,0,0,1,0,3,1,66,0,6,0,1,0,0,0,0,1
https://effonindia.com/wp-admin/lmosta/clients/app.php?verification,0,0,0,1,7,0,0,0,0,0,0,0,67,0,6,0,1,0,0,0,0,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:nveqmysf-i1mh-os2w-h6x1-vulfh3qr296w_zbcn3p8dt1ulex7s0gkwj59vya2i46omqhfrf0l6c5kphjd7ws89aryn2ev1itumbgxo4q3z56ty08opqehf7wx3dvcag1r4lisu2zkbmnj9?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,3,3,0,0,0,3,1
http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:nveqmysf-i1mh-os2w-h6x1-vulfh3qr296w_zbcn3p8dt1ulex7s0gkwj59vya2i46omqhfrf0l6c5kphjd7ws89aryn2ev1itumbgxo4q3z56ty08opqehf7wx3dvcag1r4lisu2zkbmnj9?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,214,0,4,3,3,0,0,0,3,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:febhik9z-tydg-5l63-2cx5-akm42fs0y3l7_ogiwxvt42al9czhjkbuynsfm10p8r57de6q3sn3qlayjhkpg5cvo0du19b2emif4zr67t8wxopvbg3kh6mwil87uafeyrz1qcjx05nd92t4s?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,4,3,0,0,0,4,1
http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:febhik9z-tydg-5l63-2cx5-akm42fs0y3l7_ogiwxvt42al9czhjkbuynsfm10p8r57de6q3sn3qlayjhkpg5cvo0du19b2emif4zr67t8wxopvbg3kh6mwil87uafeyrz1qcjx05nd92t4s?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,214,0,4,4,3,0,0,0,4,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:dqxjoebn-9gfb-54sn-2mt6-ix2by6h8mng1_9wq4yenjkfx836ustivpolg17dmzhb2cr50aidxj14msehqug5an039yopt2frb78zwv6cklw7eba2rmoks6xvcftn84hg0jpd1u53lzqy9i?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,3,3,0,0,0,3,1
http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:dqxjoebn-9gfb-54sn-2mt6-ix2by6h8mng1_9wq4yenjkfx836ustivpolg17dmzhb2cr50aidxj14msehqug5an039yopt2frb78zwv6cklw7eba2rmoks6xvcftn84hg0jpd1u53lzqy9i?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,214,0,4,3,3,0,0,0,3,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:a6kn7suz-0a9s-ravq-a9bx-uk7f9e4g0atv_4wf7mdzejxk1g6y32r05tchvnlbosqi8p9au6j8h9yqig0l5dbt4k2uxewzrva7cof3smn1pt8e2l6nbdy0zpsmwh7qaco5vjr31ukgix94f?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,5,3,0,0,0,5,1
http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:a6kn7suz-0a9s-ravq-a9bx-uk7f9e4g0atv_4wf7mdzejxk1g6y32r05tchvnlbosqi8p9au6j8h9yqig0l5dbt4k2uxewzrva7cof3smn1pt8e2l6nbdy0zpsmwh7qaco5vjr31ukgix94f?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,214,0,4,5,3,0,0,0,5,1
http://nemetschek-hr-benefits.com/4gbfcaz8k0lm4j6q,1,0,0,4,3,0,0,0,24,19,18,0,50,0,3,1,1,2,0,0,1,1
http://images-u654dgwino.salamazerbaycan.az/connect.html?timelimit=83121285753ddb89d13a5d574bb97d4c,1,0,0,0,0,0,0,0,1,2,8,1,99,0,3,0,2,1,0,3,0,1
http://images-u654dgwino.salamazerbaycan.az/connect.html?timelimit=2513285cb8d611a2462f2b4957cfeb1b,1,0,0,0,0,0,0,0,1,2,8,1,99,0,3,0,2,1,0,3,0,1
http://haytrestablishment.com/js.css/NFCUWelcome/Summary/,2,0,0,19,17,6,0,0,1,0,6,3,57,0,6,0,1,0,0,0,0,1
http://haytrestablishment.com/js.css/NFCUWelcome/Summary,2,0,0,19,17,6,0,0,1,0,6,3,56,0,5,0,1,0,0,0,0,1
http://g5-citi.com/9c5f17f71f14f9295d0566323f43a3bf/success.php?token=d0ecc62f95b8a0bfb99dc9475a59cbeb11874369af1876e71bd985545c240f5d1f5840cf9d56591bdb11f657fdd83b67234cf2c246f085cb12dbe5445aeeb829,2,2,0,11,7,0,0,0,1,0,17,12,198,0,4,6,1,1,0,1,6,1
http://g5-citi.com/8ecada2a23115f5b9cf0d93eb9396150/success.php?token=ffbd23973d636f61c7e2a3a8596ba0d464743e6cb0f9053821f27d4e6846c4e896c1e5691109e95aed7567c03c4b286c3a1a71a58989cd3536cf64cc93d1b29b,2,2,0,11,7,0,0,0,1,0,17,12,198,0,4,7,1,1,0,1,7,1
http://corvilla.id/dirkt.raif/54e0e4ca9c54fbc059916225d81436b6,1,0,0,11,7,0,0,0,1,0,4,4,62,0,4,2,1,0,0,0,2,1
http://corvilla.id/dirkt.raif/54e0e4ca9c54fbc059916225d81436b6/,1,0,0,11,7,0,0,0,1,0,4,4,63,0,5,2,1,0,0,0,2,1
http://corvilla.id/dirkt.raif/4cd091f8178a31a79cdce827f9e9ecf8,1,0,0,11,7,0,0,0,1,0,4,4,62,0,4,1,1,0,0,0,1,1
http://corvilla.id/dirkt.raif/4cd091f8178a31a79cdce827f9e9ecf8/,1,0,0,11,7,0,0,0,1,0,4,4,63,0,5,1,1,0,0,0,1,1
https://www.melongroup.net/dirkt.raif/1485f134bff4c99ffa4105b8086c22ea/,1,0,0,11,7,0,0,0,1,0,4,4,71,0,5,3,2,0,0,0,2,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:myoa1i6p-1hbo-hnkv-run4-pbw6ryn29k15_61aogb40muyi8vsq9tzxcflp7n2w5rhd3ejkhwm29crv03leb54t1ds8gau67qykpzxionfj0y3zsbpxdk5arwmjgfe2tnc9hvqo6liu4178?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,3,3,0,0,0,3,1
http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:myoa1i6p-1hbo-hnkv-run4-pbw6ryn29k15_61aogb40muyi8vsq9tzxcflp7n2w5rhd3ejkhwm29crv03leb54t1ds8gau67qykpzxionfj0y3zsbpxdk5arwmjgfe2tnc9hvqo6liu4178?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,214,0,4,3,3,0,0,0,3,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:fx8kc429-tjr6-bvk5-d7rq-jmx4ho632tne_427la6druwh3bsc9kjqoi10tzneyg8m5pvxfgbw98umodx6pt2jf4av7ehiznqr1s0lc3y5k5t6c4sv8hedfakmrp3o91uqw7zbgyix2jn0l?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,3,3,0,0,0,3,1
http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:fx8kc429-tjr6-bvk5-d7rq-jmx4ho632tne_427la6druwh3bsc9kjqoi10tzneyg8m5pvxfgbw98umodx6pt2jf4av7ehiznqr1s0lc3y5k5t6c4sv8hedfakmrp3o91uqw7zbgyix2jn0l?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,214,0,4,3,3,0,0,0,3,1
http://g5-citi.com/7cdf47aff08b883b7a2b8eea5ae23e32/success.php?token=d0a3cc5fb1475930fc6086ce224621f4e85b2a59db51d34a795815ca92782a34464e8ce5ccea33bd607c8373568de798d4468e308dfba9ac6fa44973a96246ec,2,2,0,11,7,0,0,0,1,0,17,12,198,0,4,6,1,1,0,1,6,1
http://g5-citi.com/58f1cae1510b1a599b57a31521a402ed/success.php?token=a9a0d9bed596d6fb2760d5f107aecf6398b7110f80f6e76382af8c04c6e9f40704e5a5175783e5746104ecb072ea8838f495b23c3a2d6a7a4563aee53259a3a9,2,2,0,11,7,0,0,0,1,0,17,12,198,0,4,12,1,1,0,1,12,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:70z54v1x-ornp-3dlf-b1e7-apo74uqb1l62_gz70lbiqdp2wkh64untxj39ryf8e51acmosv4zvswr1iu7dcpk35o0ajb2gntyh9x6m8leqf3qntbrlki58jyzhvo4fepx9uds20wa1gmc67?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,4,3,0,0,0,4,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:y9u6goed-csj0-1mab-8s1y-t31girxuhlj0_rbw7eg2sdizk306voxtn1h5acmyu8jql49pfxjv0mf2zrt7ecwgnl8d1aqbpiy5h4s6k39ouy21lkbq98dwgpmhtvf05cua73j6iexszrn4o?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,5,3,0,0,0,5,1
http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:y9u6goed-csj0-1mab-8s1y-t31girxuhlj0_rbw7eg2sdizk306voxtn1h5acmyu8jql49pfxjv0mf2zrt7ecwgnl8d1aqbpiy5h4s6k39ouy21lkbq98dwgpmhtvf05cua73j6iexszrn4o?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,214,0,4,5,3,0,0,0,5,1
https://www.jp.merecacrii.com/,1,0,0,7,16,0,0,0,7,0,0,2,30,0,3,0,3,0,0,0,0,1
https://www.1jp.merecacrii.com/,1,0,0,7,16,0,0,0,7,0,0,2,31,0,3,1,3,0,0,1,0,1
http://pancakeswap.finance.go-proceed.in,0,0,0,4,5,0,0,0,0,0,0,0,40,0,2,0,3,1,0,0,0,1
https://pancakeswap.finance.go-proceed.in/,0,0,0,4,5,0,0,0,0,0,0,0,42,0,3,0,3,1,0,0,0,1
https://sites.google.com/view/issue-community/views,2,0,0,8,73,2,0,0,0,71,55,15,51,0,5,0,2,0,0,0,0,1
https://bit.ly/issue-community,2,0,0,8,73,2,0,0,0,71,55,15,30,0,3,0,1,0,0,0,0,1
https://sites.google.com/view/issue-community/,2,0,0,8,73,2,0,0,0,71,55,15,46,0,5,0,2,0,0,0,0,1
https://bit.ly/2YD7LnQ,0,0,0,2,3,0,0,0,0,0,0,1,22,0,3,0,1,0,0,0,0,1
http://wantransparancypagesadministratorhelp.co.vu/,0,0,0,2,3,0,0,0,0,0,0,1,51,0,3,0,2,0,0,0,0,1
http://wantransparancypagesadministratorhelp.co.vu/Support.htm,1,0,0,6,5,0,0,0,1,1,1,1,62,0,3,0,2,0,0,0,0,1
http://tricklyworking.xyz/bn/page.php,0,0,0,1,0,0,0,0,0,2,1,0,37,0,4,0,1,0,0,0,0,1
https://www.sp-kassen-rot.xyz/s/anmeldung.php,2,0,0,2,1,0,0,0,2,0,4,0,45,0,4,0,2,2,0,0,0,1
https://www.fuer-sie-sind-wir-immer-da-y.xyz/s/anmeldung.php,2,0,0,2,1,0,0,0,2,0,4,0,60,0,4,0,2,6,0,0,0,1
https://www.fuer-sie-sind-wir-immer-da.xyz/s/anmeldung.php,2,0,0,2,1,0,0,0,2,0,4,0,58,0,4,0,2,5,0,0,0,1
https://www.fuer-sie-sind-wir-immer-da-x.xyz/s/anmeldung.php,2,0,0,2,1,0,0,0,2,0,4,0,60,0,4,0,2,6,0,0,0,1
https://www.boemena.com/wp-content/plugins/my___fb/meme/EN/login.php,1,0,0,2,1,0,0,0,1,4,2,1,68,0,8,0,2,0,0,0,0,1
https://www.boemena.com/wp-content/plugins/my___fb/meme/EN/,1,0,0,2,1,0,0,0,1,4,2,1,59,0,8,0,2,0,0,0,0,1
http://kashmirgrills.co.uk/primeelectro/wp-includes/Text/dhl/dhl/,1,0,0,5,4,0,0,0,0,0,0,1,65,0,8,0,2,0,0,0,0,1
https://mamnondoremi.com.vn/dhlshipment/,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0,2,0,0,0,0,1
http://section-authpostaleactivationsmscard.tmweb.ru/,0,0,0,14,12,0,0,0,0,0,1,0,53,0,3,0,2,1,0,0,0,1
http://cc41690.tmweb.ru/,1,0,0,6,4,1,0,0,0,0,0,1,24,0,3,1,2,0,0,5,1,1
http://cf65477.tmweb.ru/,1,0,0,6,4,1,0,0,0,0,0,1,24,0,3,0,2,0,0,5,0,1
http://cl71685.tmweb.ru/,1,0,0,6,4,1,0,0,0,0,0,1,24,0,3,0,2,0,0,5,0,1
http://l0ginsecured-gate7b-ssl6-ftp.cloudns.ph/,0,0,0,0,0,0,0,0,0,2,0,0,47,0,3,1,2,3,0,3,1,1
https://gourmetadomicilio.es/wp-admin/Feeds/godaddy-com/v1/login/?app=email&amp;realm=pass&amp;path=aW5mb0BsaW5kYWpld2VsbGVycy5jb20=&amp;err=0,1,0,0,3,1,0,0,0,1,0,3,0,142,0,8,3,1,0,0,0,3,1
http://gourmetadomicilio.es/wp-admin/Feeds/godaddy-com/v1/login/?app=email&amp;realm=pass&amp;path=aW5mb0BsaW5kYWpld2VsbGVycy5jb20=&amp;err=0,1,0,0,3,1,0,0,0,1,0,3,0,141,0,8,3,1,0,0,0,3,1
http://www.huwo.xyz/,0,0,0,9,7,0,0,0,1,0,0,1,20,0,3,0,2,0,0,0,0,1
https://alpus.hlordos.com,2,0,0,0,0,1,0,0,2,0,0,0,25,0,2,0,2,0,0,0,0,1
https://alpus.hlordos.com/,2,0,0,0,0,1,0,0,2,0,0,0,26,0,3,0,2,0,0,0,0,1
http://pages-support-office.gq/,1,0,0,9,5,0,0,0,1,3,6,2,31,0,3,0,1,2,0,0,0,1
https://amezom.hcdfhy.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
http://recomfirmidentity-pagecenter.ml/,1,0,0,3,5,0,0,0,1,2,1,1,39,0,3,0,1,1,0,0,0,1
http://huwo.xyz/,0,0,0,9,7,0,0,0,1,0,0,1,16,0,3,0,1,0,0,0,0,1
https://bancainternetbank.weddingretuals.com/login,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,0,2,0,0,0,0,1
https://bit.ly/3c6EjK6,0,0,0,3,1,0,0,0,0,0,0,0,22,0,3,0,1,0,0,0,0,1
https://bit.ly/3omN5JP,0,0,0,3,1,0,0,0,0,0,0,0,22,0,3,0,1,0,0,0,0,1
http://www.rakoten-update.ldlmzzz.ml/,1,0,0,11,8,0,0,0,1,0,2,0,37,0,3,0,3,1,0,0,0,1
http://gordonhannan.com/wp-content/themes/14,0,0,0,2,2,0,0,0,0,0,0,0,44,0,5,0,1,0,0,0,0,1
https://j.mp/3nRFQJs?/Pages_security_help,0,0,0,3,1,0,0,0,0,0,0,0,41,0,4,0,1,0,0,0,0,1
https://bit.ly/3kwxLJh?/help/pages?ref=1,0,0,0,3,1,0,0,0,0,0,0,0,40,0,5,0,1,0,0,0,0,1
https://amezom.kwfzje.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
http://185.120.7.187,0,0,0,20,15,1,0,0,0,0,0,7,20,0,2,1,3,0,0,10,1,1
https://amezom.fysltm.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://pancakeswap.finance.trade-tokens.in/swap/,0,0,0,4,5,0,0,0,0,0,0,0,49,0,4,0,3,1,0,0,0,1
https://pancakeswop.best/,12,0,0,13,10,1,0,0,8,0,51,80,25,0,3,0,1,0,0,0,0,1
https://alpus.tjdlhs.com/,2,0,0,0,0,1,0,0,2,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.gjivhm.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://dkbburgschaft.com/720/a5221104317fd04e9a47ed7e3d315f4b/de/identification/?cgi=031320190&token=db211f49ece79049779ce336dde4f219,0,0,0,7,3,0,0,0,0,7,7,16,134,0,7,7,1,0,0,0,7,1
https://dkbburgschaft.com/323/a47888eef3f23ffbae97a5556b93f952/de/identification/?cgi=031320190&token=03bc7a8e648698a3444fcabe3695942f,0,0,0,7,3,0,0,0,0,7,7,16,134,0,7,4,1,0,0,0,4,1
https://amezom.h5xn6g.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,2,0,1
https://smbcc.co.jjp.gyjscx.net/,0,0,0,3,3,0,0,0,0,0,0,0,32,0,3,0,4,0,0,0,0,1
https://cero.pallkokesvvop.com/,2,0,0,93,71,0,0,0,1,2,0,1,31,0,3,0,2,0,0,0,0,1
https://live-swap.niswaps.com/,3,0,0,12,13,2,0,0,2,14,0,1,30,0,3,0,2,1,0,0,0,1
https://dash4.niswaps.sbs/,3,0,0,36,28,3,0,0,0,6,0,4,26,0,3,0,2,0,0,1,0,1
https://wvwuniswap.top/,1,0,0,4,3,0,0,0,1,0,0,27,23,0,3,0,1,0,0,0,0,1
https://amezom.ynooae.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
http://yilavis725.temp.swtest.ru/Gete/Gete/6bc849c44917488714e3,2,0,0,8,3,0,0,0,1,0,1,0,63,0,5,0,3,0,0,3,0,1
https://amezom.flxlwh.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.exjzqr.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.nqtqwa.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.fwte4t4.cn/,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,2,0,0,2,0,1
https://annazon.swkbowb.cn/,0,0,0,3,3,0,0,0,0,0,0,0,27,0,3,0,2,0,0,0,0,1
http://www.offfli.cloudns.ph/,0,0,0,0,0,0,0,0,0,2,0,0,29,0,3,0,3,0,0,0,0,1
http://offfli.cloudns.ph/,0,0,0,0,0,0,0,0,0,2,0,0,25,0,3,0,2,0,0,0,0,1
http://chasesecureweb.cloudns.ph/,0,0,0,0,0,0,0,0,0,2,0,0,33,0,3,0,2,0,0,0,0,1
https://amezom.dkryrd.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
http://www.servic.cloudns.ph/,0,0,0,0,0,0,0,0,0,2,0,0,29,0,3,0,3,0,0,0,0,1
https://attmainpod.weebly.com/,1,0,0,26,15,0,0,0,1,2,2,2,30,0,3,0,2,0,0,0,0,1
http://mercadoor.com/,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,1,0,0,0,0,1
https://www.gebox.es//wp-admin/includes/Swiss/post/Home/,1,0,0,3,3,0,0,0,1,0,0,1,56,0,9,0,2,0,0,0,0,1
https://www.ao.jp.co.bjcwx.cn/,0,0,0,3,3,0,0,0,0,0,0,0,30,0,3,0,5,0,0,0,0,1
https://amezom.n7sl78.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,3,0,1
https://amezom.gplvqu.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.hccshw.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
"https://secure.oldschool.com-rsa.ru/m=weblogin/loginform.ws825,295,688,41525479,2004",0,0,0,0,0,0,0,0,0,0,0,0,84,0,4,2,3,1,0,0,2,1
https://amezom.fbkjxm.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
http://btinternet.infinityfreeapp.com/?i=2,0,0,0,2,1,0,0,0,0,0,0,0,42,0,3,0,2,0,0,0,0,1
https://amezom.nmqubs.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.kvgsas.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://demobilv.xyz/tr/,1,0,0,11,8,0,0,0,2,0,1,1,24,0,4,0,1,0,0,0,0,1
http://kisa.link/PsOU,1,0,0,9,7,0,0,0,2,0,1,1,21,0,3,0,1,0,0,0,0,1
https://amezom.gvcycm.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.tosrhl.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
http://builmon.xyz/geo/se/eur/register/5/index_auth.php,2,0,0,13,11,0,0,0,0,18,6,8,55,0,8,0,1,0,0,0,0,1
https://builmon.xyz/geo/de/eur/aufnehmen/5/index_auth.php,2,0,0,13,11,0,0,0,0,18,6,8,57,0,8,0,1,0,0,0,0,1
http://builmon.xyz/geo/de/eur/aufnehmen/5/index_auth.php,2,0,0,13,11,0,0,0,0,18,6,8,56,0,8,0,1,0,0,0,0,1
http://builmon.xyz/geo/es/usd/registro/5/index_auth.php,2,0,0,13,11,0,0,0,0,18,6,8,55,0,8,0,1,0,0,0,0,1
https://amezom.mdwcxp.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.fmuwhn.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://amezom.gqsksu.cn/,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,2,0,0,0,0,1
https://attmailserviceclosre.weebly.com/,1,0,0,25,15,0,0,0,1,1,2,2,40,0,3,0,2,0,0,0,0,1
http://tryitfreede.weebly.com/yahoo.html,1,0,0,24,14,0,0,0,1,2,3,1,40,0,3,0,2,0,0,0,0,1
https://tryitfreede.weebly.com/yahoo.html,1,0,0,24,14,0,0,0,1,2,3,1,41,0,3,0,2,0,0,0,0,1
http://re-bu-il-der.xyz/geo/es/usd/registro/5/index_auth.php,2,0,0,13,11,0,0,0,0,18,6,8,60,0,8,0,1,3,0,0,0,1
https://teamidentitypagessupport.co.vu/,1,0,0,3,5,0,0,0,1,2,1,1,39,0,3,0,2,0,0,0,0,1
http://rushlawnandsnow.ml/,1,0,0,41,38,5,0,0,1,44,9,2,26,0,3,0,1,0,0,0,0,1
https://www.iobrand.com.br/bot.txt/wip/wells-fargo-security-update/login.php?cmd=login_submit&amp;id=aa6e24c20fb6b50ec722a869d86aa7b5aa6e24c20fb6b50ec722a869d86aa7b5&amp;session/,0,0,0,3,1,0,0,0,0,0,1,0,178,0,7,0,3,0,0,0,4,1
http://okepviral27.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,1,31,0,3,0,2,0,0,2,0,1
https://whatsap-joinchat89bxyz.duckdns.org/,0,0,0,1,0,0,0,0,0,0,0,1,43,0,3,0,2,1,0,2,0,1
http://whatsap-joinchat89bxyz.duckdns.org/,0,0,0,1,0,0,0,0,0,0,0,1,42,0,3,0,2,1,0,2,0,1
http://www.saounps.com/netfV2/a46463a3e3a9cbd400db933d8ed613c8/,0,0,0,2,1,0,0,0,0,0,0,0,63,0,5,1,2,0,0,0,2,1
http://www.saounps.com/netfV2/a46463a3e3a9cbd400db933d8ed613c8,0,0,0,2,1,0,0,0,0,0,0,0,62,0,4,1,2,0,0,0,2,1
https://www.iobrand.com.br/bot.txt/wip/wells-fargo-security-update/login.php?cmd=login_submit&amp;id=aa6e24c20fb6b50ec722a869d86aa7b5aa6e24c20fb6b50ec722a869d86aa7b5&amp;session,0,0,0,3,1,0,0,0,0,0,1,0,177,0,6,0,3,0,0,0,4,1
https://www.ibizadiamonds.com/survey/27413/source=39-/subid=39/nrp=57e1a5f95ddd49fbaa1b70e4ac6bcb46,0,0,0,11,7,1,0,0,0,0,0,0,99,0,7,3,2,0,0,0,1,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:k3ng9xcq-p854-z6gx-eu85-antdg0c8eypx_chu4rgow0bn7t6xkqid25my38es1flvapj9zas1t0gfqlhdow2pn7bjx3v96ki4e8zcy5rumgy0p1fc4z9k5xtmaibqj8sdnhl6vuo7e23wr?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,4,3,0,0,0,4,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:fnatle8m-4b1x-rhi0-edpj-0pidgahbe8zy_qizp0u2oe97jd3nsx5vhgart8yb6lfck1mw4o3xj0d5hbng1t7vf9sa64ieycrqk8z2ulmpw1dt85ijk9hmrqnz36apvylebu24s7xcwof0g?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,5,3,0,0,0,5,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:9lvt5gwr-lzjk-5sw6-0oxm-oxzyiphbkfj8_t1urvn9cbdozmag04lxjp6ei2s3wfky8q5h7yevi7ulcrt1h0xqp9sb4263knwozg8dfmaj5gc7atpq8eku25wldvnsy6jmir9fo1b04h3zx?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,4,3,0,0,0,4,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:7zrmelo9-79hm-ozjc-g0w8-fksvtx7n69gu_yf3i17ropgukqvljb6dm28nxz04s5ctew9ahfbieypcm4w0jk26xtzud8h1gav57snr9qo3lj95mvecqlr8pukshx40iwd72yot63bgnzaf1?status=putuser,1,0,0,1,0,0,0,0,0,5,0,0,215,0,4,4,3,0,0,0,4,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:68bo2tq1-jno7-c269-mh0q-1o7pthregqx8_uwor1pa7eq92xyj5sfcbn834glzkti6m0hvdnv7ar3d9lt1kmp2byz8i0ex6qwjgfhcsou544jaf3qhcv2ig9kl7o5y1esn8rwbx6pmzu0td?status=putuser,1,0,0,1,0,0,0,0,0,6,0,0,215,0,4,4,3,0,0,0,4,1
https://pmbonline.unmuha.ac.id/dnd/authorize_client_id:6130buml-14gs-itms-3e7g-ey6cavz7owmb_6zop2xjin4ygklv971cea8brmqwth3uf0sd5dfebgvu5k2t70q3rhomci9sp8ajxywz46n1lng76bdkclvw4yam1xq9t25zfrj0p8seuho3i?status=putuser,1,0,0,1,0,0,0,0,0,6,0,0,215,0,4,4,3,0,0,0,4,1
